reservation_id,date,service,table_num,party_size,server_id,res_type,hour
40395,2025-07-22,Dinner,13,2,E005,Walk-in,18
40396,2025-07-22,Dinner,4,2,E007,Reservation,17
40397,2025-07-23,Lunch,16,3,E007,Reservation,13
40398,2025-07-23,Lunch,3,3,E007,Walk-in,11
40399,2025-07-23,Lunch,8,2,E009,Walk-in,14
40400,2025-07-23,Lunch,13,2,E009,Reservation,11
40401,2025-07-23,Lunch,14,4,E011,Reservation,14
40402,2025-07-23,Lunch,1,3,E006,Reservation,12
40403,2025-07-23,Lunch,3,3,E007,Reservation,12
40404,2025-07-23,Lunch,2,2,E006,Reservation,11
40405,2025-07-23,Lunch,10,2,E009,Reservation,12
40406,2025-07-23,Lunch,15,2,E011,Reservation,13
40407,2025-07-23,Lunch,8,5,E001,Reservation,14
40408,2025-07-23,Lunch,9,2,E007,Reservation,13
40409,2025-07-23,Lunch,7,5,E005,Reservation,13
40410,2025-07-23,Dinner,16,4,E011,Walk-in,20
40411,2025-07-23,Dinner,10,3,E009,Reservation,20
40412,2025-07-23,Dinner,8,2,E005,Reservation,20
40413,2025-07-23,Dinner,5,3,E001,Reservation,19
40414,2025-07-23,Dinner,8,3,E006,Reservation,17
40415,2025-07-23,Dinner,11,2,E009,Walk-in,18
40416,2025-07-23,Dinner,5,1,E011,Reservation,19
40417,2025-07-23,Dinner,9,3,E006,Walk-in,21
40418,2025-07-23,Dinner,3,2,E009,Reservation,19
40419,2025-07-23,Dinner,12,4,E006,Reservation,18
40420,2025-07-23,Dinner,5,4,E009,Walk-in,19
40421,2025-07-23,Dinner,5,4,E009,Walk-in,17
40422,2025-07-23,Dinner,1,4,E007,Reservation,19
40423,2025-07-23,Dinner,12,2,E005,Reservation,19
40424,2025-07-23,Dinner,12,2,E011,Reservation,19
40425,2025-07-23,Dinner,13,2,E007,Walk-in,17
40426,2025-07-23,Dinner,7,4,E009,Reservation,17
40427,2025-07-23,Dinner,16,4,E011,Reservation,21
40428,2025-07-23,Dinner,8,6,E011,Walk-in,18
40429,2025-07-24,Lunch,5,4,E007,Reservation,12
40430,2025-07-24,Lunch,12,1,E001,Reservation,14
40431,2025-07-24,Lunch,4,2,E007,Reservation,13
40432,2025-07-24,Lunch,16,2,E007,Reservation,11
40433,2025-07-24,Lunch,7,4,E005,Walk-in,12
40434,2025-07-24,Lunch,7,3,E006,Reservation,11
40435,2025-07-24,Lunch,6,2,E001,Reservation,11
40436,2025-07-24,Lunch,14,1,E009,Reservation,13
40437,2025-07-24,Lunch,1,4,E007,Reservation,12
40438,2025-07-24,Lunch,13,4,E005,Walk-in,12
40439,2025-07-24,Lunch,9,2,E011,Walk-in,11
40440,2025-07-24,Lunch,1,2,E005,Reservation,14
40441,2025-07-24,Lunch,14,2,E006,Reservation,13
40442,2025-07-24,Dinner,10,2,E005,Reservation,19
40443,2025-07-24,Dinner,10,4,E001,Reservation,18
40444,2025-07-24,Dinner,2,2,E006,Reservation,19
40445,2025-07-24,Dinner,5,1,E001,Reservation,17
40446,2025-07-24,Dinner,16,6,E009,Walk-in,17
40447,2025-07-24,Dinner,7,2,E007,Reservation,18
40448,2025-07-24,Dinner,11,1,E007,Reservation,17
40449,2025-07-24,Dinner,10,2,E005,Walk-in,17
40450,2025-07-24,Dinner,8,4,E011,Reservation,20
40451,2025-07-24,Dinner,10,4,E009,Reservation,17
40452,2025-07-24,Dinner,5,2,E001,Reservation,20
40453,2025-07-24,Dinner,14,2,E006,Reservation,17
40454,2025-07-24,Dinner,9,3,E011,Reservation,18
40455,2025-07-24,Dinner,16,4,E005,Reservation,18
40456,2025-07-24,Dinner,13,4,E005,Walk-in,21
40457,2025-07-24,Dinner,3,4,E005,Walk-in,17
40458,2025-07-24,Dinner,2,4,E001,Reservation,19
40459,2025-07-24,Dinner,15,4,E009,Walk-in,20
40460,2025-07-25,Lunch,9,4,E007,Walk-in,11
40461,2025-07-25,Lunch,16,2,E007,Walk-in,12
40462,2025-07-25,Lunch,15,4,E009,Reservation,14
40463,2025-07-25,Lunch,16,3,E011,Reservation,11
40464,2025-07-25,Lunch,16,4,E007,Walk-in,12
40465,2025-07-25,Lunch,7,2,E009,Walk-in,11
40466,2025-07-25,Lunch,1,4,E009,Walk-in,14
40467,2025-07-25,Lunch,10,4,E006,Reservation,11
40468,2025-07-25,Lunch,6,2,E007,Reservation,11
40469,2025-07-25,Lunch,14,4,E009,Reservation,11
40470,2025-07-25,Lunch,15,2,E007,Reservation,14
40471,2025-07-25,Lunch,6,2,E011,Walk-in,13
40472,2025-07-25,Lunch,2,2,E005,Walk-in,14
40473,2025-07-25,Dinner,4,2,E005,Walk-in,17
40474,2025-07-25,Dinner,8,4,E005,Reservation,19
40475,2025-07-25,Dinner,14,3,E005,Walk-in,18
40476,2025-07-25,Dinner,9,3,E001,Walk-in,21
40477,2025-07-25,Dinner,2,2,E007,Walk-in,20
40478,2025-07-25,Dinner,16,3,E005,Reservation,21
40479,2025-07-25,Dinner,16,2,E005,Reservation,20
40480,2025-07-25,Dinner,3,2,E007,Reservation,21
40481,2025-07-25,Dinner,10,2,E001,Walk-in,18
40482,2025-07-25,Dinner,2,4,E011,Reservation,18
40483,2025-07-25,Dinner,10,3,E001,Reservation,20
40484,2025-07-25,Dinner,13,3,E009,Reservation,17
40485,2025-07-25,Dinner,2,2,E005,Reservation,20
40486,2025-07-25,Dinner,9,4,E006,Walk-in,21
40487,2025-07-25,Dinner,9,3,E009,Reservation,19
40488,2025-07-25,Dinner,9,3,E009,Walk-in,17
40489,2025-07-25,Dinner,14,6,E009,Reservation,19
40490,2025-07-25,Dinner,13,4,E011,Walk-in,21
40491,2025-07-25,Dinner,8,2,E007,Walk-in,21
40492,2025-07-25,Dinner,15,3,E011,Walk-in,18
40493,2025-07-25,Dinner,10,3,E007,Reservation,20
40494,2025-07-25,Dinner,8,6,E011,Walk-in,21
40495,2025-07-25,Dinner,4,2,E005,Walk-in,17
40496,2025-07-25,Dinner,2,4,E005,Reservation,20
40497,2025-07-25,Dinner,7,4,E009,Reservation,18
40498,2025-07-25,Dinner,5,4,E006,Reservation,17
40499,2025-07-25,Dinner,2,3,E006,Walk-in,21
40500,2025-07-25,Dinner,8,5,E011,Reservation,21
40501,2025-07-25,Dinner,12,6,E006,Walk-in,17
40502,2025-07-26,Dinner,1,4,E011,Walk-in,19
40503,2025-07-26,Dinner,1,2,E006,Reservation,17
40504,2025-07-26,Dinner,16,4,E006,Reservation,18
40505,2025-07-26,Dinner,5,2,E001,Walk-in,18
40506,2025-07-26,Dinner,14,3,E009,Reservation,20
40507,2025-07-26,Dinner,12,2,E011,Walk-in,18
40508,2025-07-26,Dinner,8,2,E001,Reservation,18
40509,2025-07-26,Dinner,13,4,E006,Reservation,18
40510,2025-07-26,Dinner,14,4,E007,Reservation,21
40511,2025-07-26,Dinner,2,4,E009,Reservation,17
40512,2025-07-26,Dinner,14,2,E007,Walk-in,17
40513,2025-07-26,Dinner,3,3,E011,Reservation,21
40514,2025-07-26,Dinner,16,4,E007,Walk-in,18
40515,2025-07-26,Dinner,13,2,E006,Walk-in,17
40516,2025-07-26,Dinner,15,2,E005,Reservation,18
40517,2025-07-26,Dinner,1,3,E007,Walk-in,17
40518,2025-07-26,Dinner,11,2,E006,Reservation,21
40519,2025-07-26,Dinner,16,6,E009,Reservation,21
40520,2025-07-26,Dinner,8,3,E006,Reservation,21
40521,2025-07-26,Dinner,4,2,E006,Walk-in,19
40522,2025-07-26,Dinner,1,2,E006,Reservation,19
40523,2025-07-26,Dinner,3,2,E005,Walk-in,17
40524,2025-07-26,Dinner,10,5,E011,Reservation,19
40525,2025-07-26,Dinner,15,5,E005,Reservation,20
40526,2025-07-26,Dinner,5,2,E001,Walk-in,18
40527,2025-07-26,Dinner,11,2,E001,Reservation,17
40528,2025-07-26,Dinner,12,2,E005,Reservation,20
40529,2025-07-26,Dinner,16,3,E001,Walk-in,19
40530,2025-07-26,Dinner,6,2,E007,Reservation,20
40531,2025-07-26,Dinner,2,4,E007,Walk-in,20
40532,2025-07-26,Dinner,12,3,E007,Reservation,20
40533,2025-07-26,Dinner,8,5,E009,Walk-in,21
40534,2025-07-26,Dinner,4,2,E007,Reservation,21
40535,2025-07-26,Dinner,7,3,E009,Reservation,17
40536,2025-07-26,Dinner,1,6,E009,Reservation,17
40537,2025-07-27,Dinner,13,4,E011,Reservation,17
40538,2025-07-27,Dinner,4,3,E011,Walk-in,18
40539,2025-07-27,Dinner,1,4,E005,Reservation,18
40540,2025-07-27,Dinner,9,2,E006,Walk-in,17
40541,2025-07-27,Dinner,10,6,E005,Reservation,17
40542,2025-07-27,Dinner,2,1,E011,Reservation,21
40543,2025-07-27,Dinner,4,4,E005,Walk-in,19
40544,2025-07-27,Dinner,15,4,E005,Reservation,21
40545,2025-07-27,Dinner,14,3,E006,Walk-in,21
40546,2025-07-27,Dinner,12,2,E001,Walk-in,17
40547,2025-07-27,Dinner,9,6,E009,Walk-in,20
40548,2025-07-27,Dinner,2,3,E009,Reservation,18
40549,2025-07-27,Dinner,4,3,E007,Walk-in,18
40550,2025-07-27,Dinner,8,2,E005,Reservation,17
40551,2025-07-27,Dinner,5,4,E006,Reservation,20
40552,2025-07-27,Dinner,3,4,E006,Walk-in,17
40553,2025-07-27,Dinner,13,2,E007,Reservation,19
40554,2025-07-27,Dinner,1,4,E005,Reservation,19
40555,2025-07-27,Dinner,10,4,E005,Walk-in,17
40556,2025-07-27,Dinner,1,2,E011,Walk-in,18
40557,2025-07-27,Dinner,8,4,E009,Reservation,19
40558,2025-07-27,Dinner,10,3,E006,Walk-in,21
40559,2025-07-27,Dinner,7,4,E001,Reservation,18
40560,2025-07-27,Dinner,11,3,E011,Reservation,19
40561,2025-07-27,Dinner,9,2,E006,Reservation,20
40562,2025-07-27,Dinner,1,3,E006,Walk-in,17
40563,2025-07-27,Dinner,2,2,E009,Reservation,18
40564,2025-07-27,Dinner,9,2,E011,Walk-in,17
40565,2025-07-29,Lunch,6,4,E006,Walk-in,11
40566,2025-07-29,Lunch,15,2,E009,Reservation,13
40567,2025-07-29,Lunch,13,3,E007,Reservation,14
40568,2025-07-29,Lunch,5,3,E011,Reservation,14
40569,2025-07-29,Lunch,3,2,E006,Walk-in,11
40570,2025-07-29,Lunch,4,2,E006,Reservation,11
40571,2025-07-29,Lunch,2,3,E009,Reservation,12
40572,2025-07-29,Lunch,10,4,E009,Walk-in,11
40573,2025-07-29,Lunch,14,3,E005,Reservation,14
40574,2025-07-29,Lunch,13,2,E007,Reservation,12
40575,2025-07-29,Lunch,15,3,E011,Reservation,14
40576,2025-07-29,Lunch,7,4,E011,Reservation,13
40577,2025-07-29,Lunch,3,2,E006,Reservation,11
40578,2025-07-29,Dinner,10,2,E007,Reservation,19
40579,2025-07-29,Dinner,13,2,E006,Reservation,19
40580,2025-07-29,Dinner,4,2,E011,Walk-in,19
40581,2025-07-29,Dinner,1,6,E006,Walk-in,19
40582,2025-07-29,Dinner,11,2,E011,Walk-in,19
40583,2025-07-29,Dinner,4,3,E005,Walk-in,21
40584,2025-07-29,Dinner,14,3,E011,Walk-in,18
40585,2025-07-29,Dinner,7,6,E006,Reservation,17
40586,2025-07-29,Dinner,15,1,E009,Reservation,18
40587,2025-07-29,Dinner,7,2,E007,Walk-in,20
40588,2025-07-29,Dinner,15,4,E006,Reservation,17
40589,2025-07-29,Dinner,15,2,E005,Reservation,20
40590,2025-07-29,Dinner,5,6,E005,Walk-in,20
40591,2025-07-29,Dinner,4,4,E011,Reservation,20
40592,2025-07-29,Dinner,1,2,E007,Walk-in,20
40593,2025-07-29,Dinner,4,4,E009,Reservation,20
40594,2025-07-29,Dinner,14,5,E006,Reservation,19
40595,2025-07-29,Dinner,15,3,E007,Reservation,21
40596,2025-07-30,Lunch,13,4,E011,Walk-in,11
40597,2025-07-30,Lunch,12,2,E005,Reservation,12
40598,2025-07-30,Lunch,2,2,E006,Walk-in,11
40599,2025-07-30,Lunch,9,1,E011,Reservation,13
40600,2025-07-30,Lunch,3,2,E005,Reservation,14
40601,2025-07-30,Lunch,8,4,E005,Walk-in,11
40602,2025-07-30,Lunch,13,4,E006,Reservation,13
40603,2025-07-30,Lunch,5,5,E009,Reservation,13
40604,2025-07-30,Lunch,11,4,E005,Walk-in,13
40605,2025-07-30,Lunch,8,4,E009,Walk-in,11
40606,2025-07-30,Lunch,16,4,E007,Reservation,12
40607,2025-07-30,Lunch,8,2,E009,Reservation,11
40608,2025-07-30,Lunch,7,6,E006,Reservation,13
40609,2025-07-30,Lunch,15,6,E006,Walk-in,12
40610,2025-07-30,Dinner,4,5,E011,Walk-in,17
40611,2025-07-30,Dinner,9,5,E009,Reservation,20
40612,2025-07-30,Dinner,1,3,E005,Reservation,19
40613,2025-07-30,Dinner,9,3,E009,Reservation,18
40614,2025-07-30,Dinner,2,4,E009,Reservation,19
40615,2025-07-30,Dinner,10,2,E005,Walk-in,21
40616,2025-07-30,Dinner,13,6,E006,Reservation,20
40617,2025-07-30,Dinner,12,5,E005,Walk-in,21
40618,2025-07-30,Dinner,8,2,E011,Walk-in,20
40619,2025-07-30,Dinner,13,4,E005,Reservation,17
40620,2025-07-30,Dinner,9,3,E007,Reservation,19
40621,2025-07-30,Dinner,15,4,E005,Reservation,19
40622,2025-07-30,Dinner,3,2,E011,Reservation,17
40623,2025-07-30,Dinner,13,4,E011,Reservation,17
40624,2025-07-30,Dinner,10,3,E006,Reservation,20
40625,2025-07-30,Dinner,6,4,E009,Walk-in,21
40626,2025-07-30,Dinner,5,2,E006,Walk-in,18
40627,2025-07-30,Dinner,1,1,E011,Walk-in,19
40628,2025-07-30,Dinner,2,2,E011,Reservation,17
40629,2025-07-30,Dinner,12,3,E009,Reservation,21
40630,2025-07-31,Lunch,6,4,E007,Walk-in,11
40631,2025-07-31,Lunch,2,2,E006,Walk-in,11
40632,2025-07-31,Lunch,2,2,E007,Reservation,14
40633,2025-07-31,Lunch,4,5,E006,Walk-in,14
40634,2025-07-31,Lunch,11,2,E007,Walk-in,13
40635,2025-07-31,Lunch,2,3,E011,Reservation,12
40636,2025-07-31,Lunch,12,3,E007,Reservation,13
40637,2025-07-31,Lunch,11,3,E007,Walk-in,11
40638,2025-07-31,Lunch,14,5,E007,Reservation,13
40639,2025-07-31,Lunch,7,2,E006,Reservation,11
40640,2025-07-31,Lunch,16,3,E005,Reservation,11
40641,2025-07-31,Lunch,2,2,E011,Walk-in,13
40642,2025-07-31,Lunch,16,2,E011,Walk-in,12
40643,2025-07-31,Lunch,9,5,E011,Reservation,14
40644,2025-07-31,Dinner,2,3,E007,Walk-in,19
40645,2025-07-31,Dinner,7,2,E005,Reservation,21
40646,2025-07-31,Dinner,10,2,E006,Reservation,20
40647,2025-07-31,Dinner,11,2,E006,Walk-in,19
40648,2025-07-31,Dinner,4,4,E007,Walk-in,18
40649,2025-07-31,Dinner,1,4,E009,Reservation,21
40650,2025-07-31,Dinner,12,2,E006,Reservation,18
40651,2025-07-31,Dinner,10,3,E007,Walk-in,20
40652,2025-07-31,Dinner,5,4,E009,Reservation,17
40653,2025-07-31,Dinner,8,5,E005,Reservation,19
40654,2025-07-31,Dinner,6,3,E005,Reservation,20
40655,2025-07-31,Dinner,13,3,E011,Walk-in,17
40656,2025-07-31,Dinner,15,4,E005,Walk-in,17
40657,2025-07-31,Dinner,14,3,E007,Reservation,19
40658,2025-07-31,Dinner,5,2,E005,Walk-in,17
40659,2025-07-31,Dinner,12,6,E005,Reservation,17
40660,2025-07-31,Dinner,14,2,E009,Reservation,17
40661,2025-07-31,Dinner,16,3,E011,Reservation,21
40662,2025-07-31,Dinner,15,4,E005,Walk-in,19
40663,2025-07-31,Dinner,16,3,E006,Reservation,19
40664,2025-08-01,Lunch,14,2,E009,Reservation,12
40665,2025-08-01,Lunch,1,6,E011,Reservation,14
40666,2025-08-01,Lunch,9,2,E005,Walk-in,13
40667,2025-08-01,Lunch,16,2,E011,Reservation,14
40668,2025-08-01,Lunch,4,2,E011,Reservation,12
40669,2025-08-01,Lunch,10,3,E006,Walk-in,14
40670,2025-08-01,Lunch,14,4,E009,Walk-in,13
40671,2025-08-01,Lunch,7,5,E009,Walk-in,12
40672,2025-08-01,Lunch,6,1,E007,Reservation,13
40673,2025-08-01,Lunch,5,6,E009,Reservation,12
40674,2025-08-01,Lunch,6,4,E009,Reservation,12
40675,2025-08-01,Lunch,4,2,E007,Reservation,13
40676,2025-08-01,Lunch,3,4,E007,Walk-in,12
40677,2025-08-01,Lunch,12,2,E007,Reservation,13
40678,2025-08-01,Dinner,2,4,E007,Walk-in,20
40679,2025-08-01,Dinner,14,1,E009,Walk-in,20
40680,2025-08-01,Dinner,2,2,E007,Reservation,19
40681,2025-08-01,Dinner,5,4,E009,Reservation,17
40682,2025-08-01,Dinner,10,2,E005,Walk-in,20
40683,2025-08-01,Dinner,3,2,E005,Reservation,17
40684,2025-08-01,Dinner,1,5,E006,Walk-in,19
40685,2025-08-01,Dinner,3,2,E009,Walk-in,17
40686,2025-08-01,Dinner,1,4,E005,Walk-in,20
40687,2025-08-01,Dinner,10,3,E009,Reservation,17
40688,2025-08-01,Dinner,2,1,E007,Walk-in,17
40689,2025-08-01,Dinner,15,4,E009,Reservation,18
40690,2025-08-01,Dinner,5,2,E005,Walk-in,19
40691,2025-08-01,Dinner,3,2,E009,Walk-in,20
40692,2025-08-01,Dinner,16,2,E001,Walk-in,19
40693,2025-08-01,Dinner,2,2,E006,Reservation,18
40694,2025-08-01,Dinner,4,4,E011,Reservation,20
40695,2025-08-01,Dinner,13,2,E011,Walk-in,20
40696,2025-08-01,Dinner,9,3,E011,Reservation,21
40697,2025-08-01,Dinner,9,2,E009,Walk-in,17
40698,2025-08-01,Dinner,12,3,E005,Reservation,21
40699,2025-08-01,Dinner,2,4,E001,Walk-in,21
40700,2025-08-01,Dinner,14,2,E005,Reservation,17
40701,2025-08-01,Dinner,13,2,E011,Walk-in,17
40702,2025-08-01,Dinner,15,4,E005,Walk-in,20
40703,2025-08-01,Dinner,10,2,E011,Reservation,19
40704,2025-08-01,Dinner,12,3,E011,Reservation,18
40705,2025-08-01,Dinner,6,5,E007,Walk-in,21
40706,2025-08-01,Dinner,4,2,E011,Reservation,17
40707,2025-08-01,Dinner,13,4,E005,Walk-in,20
40708,2025-08-01,Dinner,8,2,E007,Walk-in,17
40709,2025-08-01,Dinner,16,3,E011,Reservation,19
40710,2025-08-02,Dinner,12,5,E007,Reservation,18
40711,2025-08-02,Dinner,13,4,E006,Walk-in,19
40712,2025-08-02,Dinner,7,2,E006,Walk-in,21
40713,2025-08-02,Dinner,6,3,E005,Walk-in,20
40714,2025-08-02,Dinner,3,6,E009,Walk-in,19
40715,2025-08-02,Dinner,13,3,E006,Walk-in,21
40716,2025-08-02,Dinner,10,3,E007,Walk-in,20
40717,2025-08-02,Dinner,3,2,E009,Walk-in,17
40718,2025-08-02,Dinner,1,4,E006,Walk-in,19
40719,2025-08-02,Dinner,2,3,E007,Reservation,21
40720,2025-08-02,Dinner,11,4,E011,Reservation,20
40721,2025-08-02,Dinner,16,2,E009,Reservation,17
40722,2025-08-02,Dinner,12,2,E006,Walk-in,17
40723,2025-08-02,Dinner,15,2,E005,Walk-in,19
40724,2025-08-02,Dinner,2,2,E011,Reservation,18
40725,2025-08-02,Dinner,5,2,E007,Walk-in,19
40726,2025-08-02,Dinner,4,3,E011,Reservation,17
40727,2025-08-02,Dinner,3,2,E005,Walk-in,21
40728,2025-08-02,Dinner,12,2,E006,Reservation,19
40729,2025-08-02,Dinner,15,3,E009,Reservation,17
40730,2025-08-02,Dinner,13,3,E011,Walk-in,20
40731,2025-08-02,Dinner,15,4,E005,Walk-in,19
40732,2025-08-02,Dinner,5,2,E006,Reservation,19
40733,2025-08-02,Dinner,6,5,E006,Reservation,18
40734,2025-08-02,Dinner,8,5,E005,Walk-in,21
40735,2025-08-02,Dinner,2,2,E005,Reservation,17
40736,2025-08-02,Dinner,7,6,E007,Reservation,19
40737,2025-08-02,Dinner,11,2,E011,Reservation,20
40738,2025-08-02,Dinner,8,2,E006,Walk-in,17
40739,2025-08-02,Dinner,10,4,E007,Reservation,18
40740,2025-08-03,Dinner,13,2,E007,Reservation,18
40741,2025-08-03,Dinner,6,2,E009,Walk-in,20
40742,2025-08-03,Dinner,9,2,E011,Reservation,17
40743,2025-08-03,Dinner,10,4,E011,Reservation,17
40744,2025-08-03,Dinner,7,3,E007,Walk-in,19
40745,2025-08-03,Dinner,2,4,E009,Walk-in,17
40746,2025-08-03,Dinner,7,2,E007,Walk-in,20
40747,2025-08-03,Dinner,9,2,E005,Reservation,20
40748,2025-08-03,Dinner,2,5,E006,Reservation,18
40749,2025-08-03,Dinner,4,2,E011,Reservation,18
40750,2025-08-03,Dinner,10,1,E006,Reservation,18
40751,2025-08-03,Dinner,10,2,E006,Reservation,20
40752,2025-08-03,Dinner,5,4,E009,Reservation,17
40753,2025-08-03,Dinner,11,3,E009,Reservation,18
40754,2025-08-03,Dinner,15,2,E011,Reservation,17
40755,2025-08-03,Dinner,16,5,E007,Walk-in,19
40756,2025-08-03,Dinner,15,6,E011,Reservation,21
40757,2025-08-03,Dinner,7,6,E011,Reservation,20
40758,2025-08-03,Dinner,5,3,E009,Reservation,18
40759,2025-08-03,Dinner,14,4,E007,Walk-in,17
40760,2025-08-03,Dinner,9,3,E005,Walk-in,20
40761,2025-08-03,Dinner,9,2,E006,Walk-in,17
40762,2025-08-03,Dinner,14,6,E006,Reservation,17
40763,2025-08-03,Dinner,2,4,E009,Reservation,18
40764,2025-08-03,Dinner,7,4,E007,Walk-in,19
40765,2025-08-03,Dinner,12,2,E009,Reservation,17
40766,2025-08-05,Lunch,2,2,E007,Reservation,14
40767,2025-08-05,Lunch,15,4,E007,Reservation,12
40768,2025-08-05,Lunch,11,2,E006,Walk-in,12
40769,2025-08-05,Lunch,8,4,E009,Reservation,11
40770,2025-08-05,Lunch,15,3,E007,Reservation,14
40771,2025-08-05,Lunch,12,3,E011,Reservation,13
40772,2025-08-05,Lunch,12,4,E006,Reservation,12
40773,2025-08-05,Lunch,12,3,E007,Reservation,13
40774,2025-08-05,Lunch,14,2,E007,Reservation,11
40775,2025-08-05,Lunch,11,2,E006,Walk-in,11
40776,2025-08-05,Lunch,12,2,E006,Reservation,12
40777,2025-08-05,Lunch,6,4,E006,Walk-in,14
40778,2025-08-05,Lunch,8,2,E007,Reservation,14
40779,2025-08-05,Lunch,14,3,E006,Walk-in,14
40780,2025-08-05,Lunch,15,2,E007,Reservation,12
40781,2025-08-05,Dinner,12,3,E009,Reservation,18
40782,2025-08-05,Dinner,13,5,E001,Walk-in,18
40783,2025-08-05,Dinner,1,2,E006,Walk-in,17
40784,2025-08-05,Dinner,7,3,E011,Walk-in,20
40785,2025-08-05,Dinner,13,3,E009,Walk-in,21
40786,2025-08-05,Dinner,3,2,E009,Reservation,19
40787,2025-08-05,Dinner,14,2,E009,Reservation,17
40788,2025-08-05,Dinner,9,2,E011,Reservation,20
40789,2025-08-05,Dinner,4,2,E005,Walk-in,21
40790,2025-08-05,Dinner,3,3,E007,Walk-in,19
40791,2025-08-05,Dinner,15,3,E009,Walk-in,18
40792,2025-08-05,Dinner,9,3,E011,Reservation,20
40793,2025-08-05,Dinner,9,2,E009,Reservation,20
40794,2025-08-05,Dinner,10,2,E006,Reservation,21
40795,2025-08-05,Dinner,14,2,E011,Reservation,20
40796,2025-08-05,Dinner,11,2,E005,Walk-in,21
40797,2025-08-05,Dinner,1,2,E009,Walk-in,18
40798,2025-08-05,Dinner,6,2,E005,Walk-in,17
40799,2025-08-05,Dinner,12,4,E007,Reservation,21
40800,2025-08-05,Dinner,16,1,E007,Reservation,20
40801,2025-08-05,Dinner,8,5,E005,Walk-in,18
40802,2025-08-06,Lunch,7,1,E006,Reservation,13
40803,2025-08-06,Lunch,14,4,E006,Reservation,13
40804,2025-08-06,Lunch,15,6,E005,Walk-in,12
40805,2025-08-06,Lunch,15,4,E007,Reservation,14
40806,2025-08-06,Lunch,11,2,E006,Reservation,11
40807,2025-08-06,Lunch,2,4,E009,Walk-in,14
40808,2025-08-06,Lunch,9,3,E005,Reservation,12
40809,2025-08-06,Lunch,12,2,E005,Walk-in,11
40810,2025-08-06,Lunch,8,3,E011,Walk-in,13
40811,2025-08-06,Lunch,10,1,E009,Walk-in,13
40812,2025-08-06,Lunch,15,3,E001,Walk-in,13
40813,2025-08-06,Dinner,2,2,E009,Walk-in,17
40814,2025-08-06,Dinner,2,4,E011,Reservation,17
40815,2025-08-06,Dinner,6,4,E005,Reservation,21
40816,2025-08-06,Dinner,14,3,E007,Reservation,17
40817,2025-08-06,Dinner,5,3,E005,Reservation,21
40818,2025-08-06,Dinner,1,4,E011,Reservation,18
40819,2025-08-06,Dinner,2,3,E011,Reservation,20
40820,2025-08-06,Dinner,12,2,E005,Walk-in,21
40821,2025-08-06,Dinner,4,5,E011,Walk-in,20
40822,2025-08-06,Dinner,9,4,E007,Reservation,18
40823,2025-08-06,Dinner,12,5,E007,Reservation,19
40824,2025-08-06,Dinner,15,2,E007,Reservation,20
40825,2025-08-06,Dinner,9,2,E007,Reservation,19
40826,2025-08-06,Dinner,11,2,E006,Walk-in,19
40827,2025-08-06,Dinner,1,5,E005,Reservation,17
40828,2025-08-06,Dinner,10,4,E009,Reservation,18
40829,2025-08-07,Lunch,6,3,E007,Walk-in,12
40830,2025-08-07,Lunch,11,2,E007,Walk-in,11
40831,2025-08-07,Lunch,12,4,E001,Walk-in,13
40832,2025-08-07,Lunch,3,2,E011,Reservation,14
40833,2025-08-07,Lunch,11,2,E005,Walk-in,12
40834,2025-08-07,Lunch,13,4,E007,Walk-in,12
40835,2025-08-07,Lunch,2,4,E006,Reservation,14
40836,2025-08-07,Lunch,7,4,E006,Reservation,14
40837,2025-08-07,Lunch,8,6,E011,Reservation,14
40838,2025-08-07,Lunch,6,2,E011,Reservation,11
40839,2025-08-07,Lunch,4,3,E005,Walk-in,13
40840,2025-08-07,Lunch,11,4,E011,Walk-in,11
40841,2025-08-07,Lunch,1,2,E009,Reservation,11
40842,2025-08-07,Dinner,14,3,E007,Walk-in,17
40843,2025-08-07,Dinner,5,2,E009,Reservation,19
40844,2025-08-07,Dinner,1,2,E006,Reservation,17
40845,2025-08-07,Dinner,14,2,E011,Walk-in,21
40846,2025-08-07,Dinner,13,2,E007,Reservation,17
40847,2025-08-07,Dinner,15,4,E005,Reservation,17
40848,2025-08-07,Dinner,2,4,E011,Reservation,19
40849,2025-08-07,Dinner,3,2,E005,Reservation,17
40850,2025-08-07,Dinner,5,2,E011,Walk-in,18
40851,2025-08-07,Dinner,7,2,E006,Walk-in,19
40852,2025-08-07,Dinner,4,2,E005,Walk-in,19
40853,2025-08-07,Dinner,10,4,E007,Reservation,18
40854,2025-08-07,Dinner,4,2,E011,Reservation,19
40855,2025-08-07,Dinner,15,4,E005,Walk-in,21
40856,2025-08-07,Dinner,3,3,E005,Walk-in,17
40857,2025-08-07,Dinner,5,4,E011,Reservation,17
40858,2025-08-07,Dinner,1,1,E005,Reservation,17
40859,2025-08-07,Dinner,4,4,E007,Reservation,19
40860,2025-08-08,Lunch,15,3,E007,Walk-in,14
40861,2025-08-08,Lunch,13,3,E011,Reservation,12
40862,2025-08-08,Lunch,2,5,E007,Walk-in,12
40863,2025-08-08,Lunch,11,2,E006,Reservation,13
40864,2025-08-08,Lunch,8,2,E011,Reservation,14
40865,2025-08-08,Lunch,2,2,E007,Walk-in,11
40866,2025-08-08,Lunch,10,4,E009,Walk-in,13
40867,2025-08-08,Lunch,10,4,E009,Walk-in,12
40868,2025-08-08,Lunch,15,4,E011,Reservation,12
