purchase_id,date,ingredient_category,supplier,qty,unit,unit_cost,total_cost
5711,2025-09-16,paper_supplies,Restaurant Depot,1,case,62.7,64.1
5712,2025-09-19,fresh_produce,Island Fresh Farms,3,case,77.52,234.22
5713,2025-09-19,meat_poultry,Tri-State Meats Co.,55,lb,9.69,555.55
5714,2025-09-19,seafood,North Fork Seafood,24,lb,15.96,379.8
5715,2025-09-19,bread_pastry,Fresca Bakehouse LI,55,unit,2.51,133.97
5716,2025-09-23,fresh_produce,Island Fresh Farms,3,case,77.52,233.24
5717,2025-09-23,meat_poultry,Tri-State Meats Co.,46,lb,9.69,458.03
5718,2025-09-23,seafood,North Fork Seafood,23,lb,15.96,388.62
5719,2025-09-23,pasta_dry,DeCecco Imports,2,case,47.88,94.58
5720,2025-09-23,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,232.87
5721,2025-09-23,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,106.26
5722,2025-09-23,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,603.14
5723,2025-09-23,beer_spirits,Republic National Dist.,2,case,159.6,304.29
5724,2025-09-23,bread_pastry,Fresca Bakehouse LI,74,unit,2.51,182.74
5725,2025-09-23,paper_supplies,Restaurant Depot,1,case,62.7,64.91
5726,2025-09-26,fresh_produce,Island Fresh Farms,3,case,77.52,230.59
5727,2025-09-26,meat_poultry,Tri-State Meats Co.,47,lb,9.69,480.35
5728,2025-09-26,seafood,North Fork Seafood,30,lb,15.96,513.01
5729,2025-09-26,bread_pastry,Fresca Bakehouse LI,57,unit,2.51,144.88
5730,2025-09-30,fresh_produce,Island Fresh Farms,3,case,77.52,212.72
5731,2025-09-30,meat_poultry,Tri-State Meats Co.,53,lb,9.69,499.3
5732,2025-09-30,seafood,North Fork Seafood,28,lb,15.96,465.24
5733,2025-09-30,pasta_dry,DeCecco Imports,2,case,47.88,98.62
5734,2025-09-30,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,222.39
5735,2025-09-30,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,98.87
5736,2025-09-30,wine_inventory,Sherry-Lehmann Wine,4,case,205.2,826.3
5737,2025-09-30,beer_spirits,Republic National Dist.,2,case,159.6,332.4
5738,2025-09-30,bread_pastry,Fresca Bakehouse LI,59,unit,2.51,149.52
5739,2025-09-30,paper_supplies,Restaurant Depot,1,case,62.7,61.31
5740,2025-10-03,fresh_produce,Island Fresh Farms,3,case,77.52,239.16
5741,2025-10-03,meat_poultry,Tri-State Meats Co.,53,lb,9.69,551.14
5742,2025-10-03,seafood,North Fork Seafood,27,lb,15.96,461.95
5743,2025-10-03,bread_pastry,Fresca Bakehouse LI,70,unit,2.51,176.19
5744,2025-10-07,fresh_produce,Island Fresh Farms,4,case,77.52,300.16
5745,2025-10-07,meat_poultry,Tri-State Meats Co.,45,lb,9.69,407.78
5746,2025-10-07,seafood,North Fork Seafood,25,lb,15.96,392.32
5747,2025-10-07,pasta_dry,DeCecco Imports,2,case,47.88,97.7
5748,2025-10-07,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,226.12
5749,2025-10-07,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,99.82
5750,2025-10-07,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,601.28
5751,2025-10-07,beer_spirits,Republic National Dist.,2,case,159.6,323.1
5752,2025-10-07,bread_pastry,Fresca Bakehouse LI,59,unit,2.51,146.1
5753,2025-10-07,paper_supplies,Restaurant Depot,1,case,62.7,63.99
5754,2025-10-10,fresh_produce,Island Fresh Farms,3,case,77.52,213.06
5755,2025-10-10,meat_poultry,Tri-State Meats Co.,40,lb,9.69,391.35
5756,2025-10-10,seafood,North Fork Seafood,24,lb,15.96,345.42
5757,2025-10-10,bread_pastry,Fresca Bakehouse LI,75,unit,2.51,177.76
5758,2025-10-14,fresh_produce,Island Fresh Farms,3,case,77.52,235.12
5759,2025-10-14,meat_poultry,Tri-State Meats Co.,40,lb,9.69,392.54
5760,2025-10-14,seafood,North Fork Seafood,20,lb,15.96,308.6
5761,2025-10-14,pasta_dry,DeCecco Imports,2,case,47.88,99.67
5762,2025-10-14,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,211.76
5763,2025-10-14,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,104.48
5764,2025-10-14,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,631.3
5765,2025-10-14,beer_spirits,Republic National Dist.,2,case,159.6,354.3
5766,2025-10-14,bread_pastry,Fresca Bakehouse LI,71,unit,2.51,178.46
5767,2025-10-14,paper_supplies,Restaurant Depot,1,case,62.7,62.58
5768,2025-10-17,fresh_produce,Island Fresh Farms,2,case,77.52,165.64
5769,2025-10-17,meat_poultry,Tri-State Meats Co.,48,lb,9.69,486.3
5770,2025-10-17,seafood,North Fork Seafood,23,lb,15.96,359.02
5771,2025-10-17,bread_pastry,Fresca Bakehouse LI,65,unit,2.51,167.28
5772,2025-10-21,fresh_produce,Island Fresh Farms,3,case,77.52,232.91
5773,2025-10-21,meat_poultry,Tri-State Meats Co.,52,lb,9.69,492.82
5774,2025-10-21,seafood,North Fork Seafood,20,lb,15.96,305.87
5775,2025-10-21,pasta_dry,DeCecco Imports,2,case,47.88,100.41
5776,2025-10-21,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,208.24
5777,2025-10-21,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,99.63
5778,2025-10-21,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,606.92
5779,2025-10-21,beer_spirits,Republic National Dist.,2,case,159.6,308.15
5780,2025-10-21,bread_pastry,Fresca Bakehouse LI,70,unit,2.51,172.4
5781,2025-10-21,paper_supplies,Restaurant Depot,1,case,62.7,62.69
5782,2025-10-24,fresh_produce,Island Fresh Farms,3,case,77.52,245.57
5783,2025-10-24,meat_poultry,Tri-State Meats Co.,55,lb,9.69,540.3
5784,2025-10-24,seafood,North Fork Seafood,22,lb,15.96,339.24
5785,2025-10-24,bread_pastry,Fresca Bakehouse LI,67,unit,2.51,174.63
5786,2025-10-28,fresh_produce,Island Fresh Farms,3,case,77.52,221.48
5787,2025-10-28,meat_poultry,Tri-State Meats Co.,50,lb,9.69,493.96
5788,2025-10-28,seafood,North Fork Seafood,23,lb,15.96,376.43
5789,2025-10-28,pasta_dry,DeCecco Imports,2,case,47.88,99.4
5790,2025-10-28,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,201.18
5791,2025-10-28,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,99.89
5792,2025-10-28,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,622.05
5793,2025-10-28,beer_spirits,Republic National Dist.,2,case,159.6,306.28
5794,2025-10-28,bread_pastry,Fresca Bakehouse LI,63,unit,2.51,154.22
5795,2025-10-28,paper_supplies,Restaurant Depot,1,case,62.7,60.31
5796,2025-10-31,fresh_produce,Island Fresh Farms,4,case,77.52,317.25
5797,2025-10-31,meat_poultry,Tri-State Meats Co.,53,lb,9.69,513.09
5798,2025-10-31,seafood,North Fork Seafood,22,lb,15.96,366.54
5799,2025-10-31,bread_pastry,Fresca Bakehouse LI,56,unit,2.51,139.08
5800,2025-11-04,fresh_produce,Island Fresh Farms,3,case,77.52,234.87
5801,2025-11-04,meat_poultry,Tri-State Meats Co.,49,lb,9.69,466.18
5802,2025-11-04,seafood,North Fork Seafood,20,lb,15.96,309.76
5803,2025-11-04,pasta_dry,DeCecco Imports,2,case,47.88,97.6
5804,2025-11-04,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,221.87
5805,2025-11-04,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,100.88
5806,2025-11-04,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,585.23
5807,2025-11-04,beer_spirits,Republic National Dist.,2,case,159.6,304.37
5808,2025-11-04,bread_pastry,Fresca Bakehouse LI,76,unit,2.51,184.51
5809,2025-11-04,paper_supplies,Restaurant Depot,1,case,62.7,64.43
5810,2025-11-07,fresh_produce,Island Fresh Farms,3,case,77.52,235.98
5811,2025-11-07,meat_poultry,Tri-State Meats Co.,41,lb,9.69,414.21
5812,2025-11-07,seafood,North Fork Seafood,26,lb,15.96,405.66
5813,2025-11-07,bread_pastry,Fresca Bakehouse LI,63,unit,2.51,160.01
5814,2025-11-11,fresh_produce,Island Fresh Farms,2,case,77.52,150.29
5815,2025-11-11,meat_poultry,Tri-State Meats Co.,37,lb,9.69,336.61
5816,2025-11-11,seafood,North Fork Seafood,25,lb,15.96,392.32
5817,2025-11-11,pasta_dry,DeCecco Imports,2,case,47.88,93.26
5818,2025-11-11,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,189.45
5819,2025-11-11,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,99.55
5820,2025-11-11,wine_inventory,Sherry-Lehmann Wine,4,case,205.2,861.48
5821,2025-11-11,beer_spirits,Republic National Dist.,2,case,159.6,313.43
5822,2025-11-11,bread_pastry,Fresca Bakehouse LI,68,unit,2.51,182.37
5823,2025-11-11,paper_supplies,Restaurant Depot,1,case,62.7,62.85
5824,2025-11-14,fresh_produce,Island Fresh Farms,3,case,77.52,227.3
5825,2025-11-14,meat_poultry,Tri-State Meats Co.,50,lb,9.69,489.32
5826,2025-11-14,seafood,North Fork Seafood,26,lb,15.96,437.68
5827,2025-11-14,bread_pastry,Fresca Bakehouse LI,75,unit,2.51,207.87
5828,2025-11-18,fresh_produce,Island Fresh Farms,4,case,77.52,323.49
5829,2025-11-18,meat_poultry,Tri-State Meats Co.,45,lb,9.69,419.9
5830,2025-11-18,seafood,North Fork Seafood,24,lb,15.96,371.04
5831,2025-11-18,pasta_dry,DeCecco Imports,2,case,47.88,96.9
5832,2025-11-18,dairy_cheese,Murray's Cheese (wholesale),1,case,108.3,110.39
5833,2025-11-18,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,95.04
5834,2025-11-18,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,593.7
5835,2025-11-18,beer_spirits,Republic National Dist.,1,case,159.6,162.33
5836,2025-11-18,bread_pastry,Fresca Bakehouse LI,76,unit,2.51,190.3
5837,2025-11-18,paper_supplies,Restaurant Depot,1,case,62.7,61.65
5838,2025-11-21,fresh_produce,Island Fresh Farms,3,case,77.52,234.75
5839,2025-11-21,meat_poultry,Tri-State Meats Co.,59,lb,9.69,543.53
5840,2025-11-21,seafood,North Fork Seafood,23,lb,15.96,372.36
5841,2025-11-21,bread_pastry,Fresca Bakehouse LI,77,unit,2.51,202.79
5842,2025-11-25,fresh_produce,Island Fresh Farms,3,case,77.52,228.55
5843,2025-11-25,meat_poultry,Tri-State Meats Co.,47,lb,9.69,460.93
5844,2025-11-25,seafood,North Fork Seafood,22,lb,15.96,365.95
5845,2025-11-25,pasta_dry,DeCecco Imports,2,case,47.88,94.77
5846,2025-11-25,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,211.35
5847,2025-11-25,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,100.14
5848,2025-11-25,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,622.33
5849,2025-11-25,beer_spirits,Republic National Dist.,2,case,159.6,317.33
5850,2025-11-25,bread_pastry,Fresca Bakehouse LI,69,unit,2.51,171.67
5851,2025-11-25,paper_supplies,Restaurant Depot,1,case,62.7,59.23
5852,2025-11-28,fresh_produce,Island Fresh Farms,3,case,77.52,259.01
5853,2025-11-28,meat_poultry,Tri-State Meats Co.,54,lb,9.69,525.28
5854,2025-11-28,seafood,North Fork Seafood,25,lb,15.96,393.25
5855,2025-11-28,bread_pastry,Fresca Bakehouse LI,73,unit,2.51,187.97
5856,2025-12-02,fresh_produce,Island Fresh Farms,3,case,77.52,239.18
5857,2025-12-02,meat_poultry,Tri-State Meats Co.,50,lb,9.69,488.17
5858,2025-12-02,seafood,North Fork Seafood,21,lb,15.96,372.02
5859,2025-12-02,pasta_dry,DeCecco Imports,2,case,47.88,95.29
5860,2025-12-02,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,221.21
5861,2025-12-02,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,107.75
5862,2025-12-02,wine_inventory,Sherry-Lehmann Wine,4,case,205.2,861.9
5863,2025-12-02,beer_spirits,Republic National Dist.,2,case,159.6,316.88
5864,2025-12-02,bread_pastry,Fresca Bakehouse LI,72,unit,2.51,181.4
5865,2025-12-02,paper_supplies,Restaurant Depot,1,case,62.7,62.32
5866,2025-12-05,fresh_produce,Island Fresh Farms,3,case,77.52,227.93
5867,2025-12-05,meat_poultry,Tri-State Meats Co.,63,lb,9.69,582.6
5868,2025-12-05,seafood,North Fork Seafood,22,lb,15.96,354.71
5869,2025-12-05,bread_pastry,Fresca Bakehouse LI,75,unit,2.51,194.86
5870,2025-12-09,fresh_produce,Island Fresh Farms,3,case,77.52,244.89
5871,2025-12-09,meat_poultry,Tri-State Meats Co.,34,lb,9.69,338.23
5872,2025-12-09,seafood,North Fork Seafood,23,lb,15.96,358.12
5873,2025-12-09,pasta_dry,DeCecco Imports,2,case,47.88,94.42
5874,2025-12-09,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,220.32
5875,2025-12-09,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,97.98
5876,2025-12-09,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,629.96
5877,2025-12-09,beer_spirits,Republic National Dist.,2,case,159.6,332.94
5878,2025-12-09,bread_pastry,Fresca Bakehouse LI,67,unit,2.51,160.38
5879,2025-12-09,paper_supplies,Restaurant Depot,1,case,62.7,59.51
5880,2025-12-12,fresh_produce,Island Fresh Farms,3,case,77.52,237.65
5881,2025-12-12,meat_poultry,Tri-State Meats Co.,35,lb,9.69,360.63
5882,2025-12-12,seafood,North Fork Seafood,23,lb,15.96,366.99
5883,2025-12-12,bread_pastry,Fresca Bakehouse LI,75,unit,2.51,179.56
5884,2025-12-16,fresh_produce,Island Fresh Farms,3,case,77.52,220.45
5885,2025-12-16,meat_poultry,Tri-State Meats Co.,50,lb,9.69,501.04
5886,2025-12-16,seafood,North Fork Seafood,23,lb,15.96,358.24
5887,2025-12-16,pasta_dry,DeCecco Imports,2,case,47.88,94.41
5888,2025-12-16,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,220.21
5889,2025-12-16,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,94.8
5890,2025-12-16,wine_inventory,Sherry-Lehmann Wine,2,case,205.2,412.88
5891,2025-12-16,beer_spirits,Republic National Dist.,2,case,159.6,310.75
5892,2025-12-16,bread_pastry,Fresca Bakehouse LI,73,unit,2.51,176.3
5893,2025-12-16,paper_supplies,Restaurant Depot,1,case,62.7,59.23
5894,2025-12-19,fresh_produce,Island Fresh Farms,3,case,77.52,214.39
5895,2025-12-19,meat_poultry,Tri-State Meats Co.,40,lb,9.69,382.93
5896,2025-12-19,seafood,North Fork Seafood,19,lb,15.96,301.25
5897,2025-12-19,bread_pastry,Fresca Bakehouse LI,80,unit,2.51,197.88
5898,2025-12-23,fresh_produce,Island Fresh Farms,3,case,77.52,243.43
5899,2025-12-23,meat_poultry,Tri-State Meats Co.,52,lb,9.69,505.61
5900,2025-12-23,seafood,North Fork Seafood,26,lb,15.96,408.81
5901,2025-12-23,pasta_dry,DeCecco Imports,2,case,47.88,94.02
5902,2025-12-23,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,216.77
5903,2025-12-23,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,99.96
5904,2025-12-23,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,620.99
5905,2025-12-23,beer_spirits,Republic National Dist.,2,case,159.6,322.24
5906,2025-12-23,bread_pastry,Fresca Bakehouse LI,67,unit,2.51,169.25
5907,2025-12-23,paper_supplies,Restaurant Depot,1,case,62.7,64.53
5908,2025-12-26,fresh_produce,Island Fresh Farms,4,case,77.52,325.24
5909,2025-12-26,meat_poultry,Tri-State Meats Co.,53,lb,9.69,470.61
5910,2025-12-26,seafood,North Fork Seafood,20,lb,15.96,335.1
5911,2025-12-26,bread_pastry,Fresca Bakehouse LI,67,unit,2.51,165.79
5912,2025-12-30,fresh_produce,Island Fresh Farms,3,case,77.52,235.69
5913,2025-12-30,meat_poultry,Tri-State Meats Co.,36,lb,9.69,341.04
5914,2025-12-30,seafood,North Fork Seafood,21,lb,15.96,331.93
5915,2025-12-30,pasta_dry,DeCecco Imports,2,case,47.88,98.83
5916,2025-12-30,dairy_cheese,Murray's Cheese (wholesale),2,case,108.3,215.09
5917,2025-12-30,olive_oil_pantry,Liuzzi Italian Imports,1,case,100.32,94.8
5918,2025-12-30,wine_inventory,Sherry-Lehmann Wine,3,case,205.2,627.17
5919,2025-12-30,beer_spirits,Republic National Dist.,2,case,159.6,329.55
5920,2025-12-30,bread_pastry,Fresca Bakehouse LI,69,unit,2.51,175.94
5921,2025-12-30,paper_supplies,Restaurant Depot,1,case,62.7,62.54
5922,2026-01-02,fresh_produce,Island Fresh Farms,3,case,78.88,238.56
5923,2026-01-02,meat_poultry,Tri-State Meats Co.,52,lb,9.86,515.45
5924,2026-01-02,seafood,North Fork Seafood,23,lb,16.24,356.3
5925,2026-01-02,bread_pastry,Fresca Bakehouse LI,73,unit,2.55,191.98
5926,2026-01-06,fresh_produce,Island Fresh Farms,4,case,78.88,316.11
5927,2026-01-06,meat_poultry,Tri-State Meats Co.,41,lb,9.86,407.76
5928,2026-01-06,seafood,North Fork Seafood,25,lb,16.24,418.81
5929,2026-01-06,pasta_dry,DeCecco Imports,2,case,48.72,101.66
5930,2026-01-06,dairy_cheese,Murray's Cheese (wholesale),2,case,110.2,219.09
5931,2026-01-06,olive_oil_pantry,Liuzzi Italian Imports,1,case,102.08,99.96
5932,2026-01-06,wine_inventory,Sherry-Lehmann Wine,3,case,208.8,631.86
5933,2026-01-06,beer_spirits,Republic National Dist.,2,case,162.4,321.96
5934,2026-01-06,bread_pastry,Fresca Bakehouse LI,67,unit,2.55,169.81
5935,2026-01-06,paper_supplies,Restaurant Depot,1,case,63.8,61.61
5936,2026-01-09,fresh_produce,Island Fresh Farms,4,case,78.88,296.03
5937,2026-01-09,meat_poultry,Tri-State Meats Co.,58,lb,9.86,548.16
5938,2026-01-09,seafood,North Fork Seafood,20,lb,16.24,328.31
5939,2026-01-09,bread_pastry,Fresca Bakehouse LI,73,unit,2.55,187.95
5940,2026-01-13,fresh_produce,Island Fresh Farms,3,case,78.88,235.1
5941,2026-01-13,meat_poultry,Tri-State Meats Co.,52,lb,9.86,492.43
5942,2026-01-13,seafood,North Fork Seafood,24,lb,16.24,410.35
5943,2026-01-13,pasta_dry,DeCecco Imports,2,case,48.72,97.58
5944,2026-01-13,dairy_cheese,Murray's Cheese (wholesale),1,case,110.2,103.15
5945,2026-01-13,olive_oil_pantry,Liuzzi Italian Imports,1,case,102.08,103.68
5946,2026-01-13,wine_inventory,Sherry-Lehmann Wine,4,case,208.8,834.76
5947,2026-01-13,beer_spirits,Republic National Dist.,2,case,162.4,305.25
5948,2026-01-13,bread_pastry,Fresca Bakehouse LI,62,unit,2.55,167.63
5949,2026-01-13,paper_supplies,Restaurant Depot,1,case,63.8,68.17
5950,2026-01-16,fresh_produce,Island Fresh Farms,3,case,78.88,247.5
5951,2026-01-16,meat_poultry,Tri-State Meats Co.,52,lb,9.86,531.03
5952,2026-01-16,seafood,North Fork Seafood,20,lb,16.24,334.06
5953,2026-01-16,bread_pastry,Fresca Bakehouse LI,86,unit,2.55,206.0
5954,2026-01-20,fresh_produce,Island Fresh Farms,3,case,78.88,233.11
5955,2026-01-20,meat_poultry,Tri-State Meats Co.,52,lb,9.86,495.0
5956,2026-01-20,seafood,North Fork Seafood,25,lb,16.24,396.79
5957,2026-01-20,pasta_dry,DeCecco Imports,2,case,48.72,97.71
5958,2026-01-20,dairy_cheese,Murray's Cheese (wholesale),2,case,110.2,227.23
5959,2026-01-20,olive_oil_pantry,Liuzzi Italian Imports,1,case,102.08,110.18
5960,2026-01-20,wine_inventory,Sherry-Lehmann Wine,3,case,208.8,600.84
5961,2026-01-20,beer_spirits,Republic National Dist.,1,case,162.4,162.91
5962,2026-01-20,bread_pastry,Fresca Bakehouse LI,77,unit,2.55,194.09
5963,2026-01-20,paper_supplies,Restaurant Depot,1,case,63.8,57.81
5964,2026-01-23,fresh_produce,Island Fresh Farms,3,case,78.88,236.9
5965,2026-01-23,meat_poultry,Tri-State Meats Co.,53,lb,9.86,495.92
5966,2026-01-23,seafood,North Fork Seafood,23,lb,16.24,378.34
5967,2026-01-23,bread_pastry,Fresca Bakehouse LI,66,unit,2.55,168.01
5968,2026-01-27,fresh_produce,Island Fresh Farms,3,case,78.88,240.25
5969,2026-01-27,meat_poultry,Tri-State Meats Co.,45,lb,9.86,422.06
5970,2026-01-27,seafood,North Fork Seafood,20,lb,16.24,337.21
5971,2026-01-27,pasta_dry,DeCecco Imports,2,case,48.72,101.61
5972,2026-01-27,dairy_cheese,Murray's Cheese (wholesale),2,case,110.2,225.98
5973,2026-01-27,olive_oil_pantry,Liuzzi Italian Imports,1,case,102.08,107.73
5974,2026-01-27,wine_inventory,Sherry-Lehmann Wine,3,case,208.8,641.79
5975,2026-01-27,beer_spirits,Republic National Dist.,2,case,162.4,308.56
5976,2026-01-27,bread_pastry,Fresca Bakehouse LI,64,unit,2.55,170.61
5977,2026-01-27,paper_supplies,Restaurant Depot,1,case,63.8,66.15
5978,2026-01-30,fresh_produce,Island Fresh Farms,4,case,78.88,311.8
5979,2026-01-30,meat_poultry,Tri-State Meats Co.,52,lb,9.86,552.88
5980,2026-01-30,seafood,North Fork Seafood,25,lb,16.24,413.8
5981,2026-01-30,bread_pastry,Fresca Bakehouse LI,62,unit,2.55,166.41
5982,2026-02-03,fresh_produce,Island Fresh Farms,3,case,78.88,234.06
5983,2026-02-03,meat_poultry,Tri-State Meats Co.,51,lb,9.86,529.44
5984,2026-02-03,seafood,North Fork Seafood,26,lb,16.24,437.89
5985,2026-02-03,pasta_dry,DeCecco Imports,2,case,48.72,98.85
5986,2026-02-03,dairy_cheese,Murray's Cheese (wholesale),2,case,110.2,214.46
5987,2026-02-03,olive_oil_pantry,Liuzzi Italian Imports,1,case,102.08,104.8
5988,2026-02-03,wine_inventory,Sherry-Lehmann Wine,3,case,208.8,661.36
5989,2026-02-03,beer_spirits,Republic National Dist.,2,case,162.4,352.36
5990,2026-02-03,bread_pastry,Fresca Bakehouse LI,79,unit,2.55,196.97
5991,2026-02-03,paper_supplies,Restaurant Depot,1,case,63.8,60.53
5992,2026-02-06,fresh_produce,Island Fresh Farms,3,case,78.88,224.05
5993,2026-02-06,meat_poultry,Tri-State Meats Co.,52,lb,9.86,493.81
5994,2026-02-06,seafood,North Fork Seafood,25,lb,16.24,428.51
5995,2026-02-06,bread_pastry,Fresca Bakehouse LI,85,unit,2.55,218.45
5996,2026-02-10,fresh_produce,Island Fresh Farms,3,case,78.88,227.42
5997,2026-02-10,meat_poultry,Tri-State Meats Co.,47,lb,9.86,441.16
5998,2026-02-10,seafood,North Fork Seafood,22,lb,16.24,346.71
5999,2026-02-10,pasta_dry,DeCecco Imports,2,case,48.72,101.74
6000,2026-02-10,dairy_cheese,Murray's Cheese (wholesale),2,case,110.2,221.14
6001,2026-02-10,olive_oil_pantry,Liuzzi Italian Imports,1,case,102.08,97.06
6002,2026-02-10,wine_inventory,Sherry-Lehmann Wine,3,case,208.8,670.74
6003,2026-02-10,beer_spirits,Republic National Dist.,1,case,162.4,162.91
6004,2026-02-10,bread_pastry,Fresca Bakehouse LI,81,unit,2.55,220.75
6005,2026-02-10,paper_supplies,Restaurant Depot,1,case,63.8,64.19
6006,2026-02-13,fresh_produce,Island Fresh Farms,3,case,78.88,253.11
6007,2026-02-13,meat_poultry,Tri-State Meats Co.,49,lb,9.86,486.59
6008,2026-02-13,seafood,North Fork Seafood,21,lb,16.24,333.84
6009,2026-02-13,bread_pastry,Fresca Bakehouse LI,71,unit,2.55,189.38
6010,2026-02-17,fresh_produce,Island Fresh Farms,3,case,78.88,239.02
6011,2026-02-17,meat_poultry,Tri-State Meats Co.,56,lb,9.86,570.35
6012,2026-02-17,seafood,North Fork Seafood,22,lb,16.24,369.52
6013,2026-02-17,pasta_dry,DeCecco Imports,2,case,48.72,100.19
6014,2026-02-17,dairy_cheese,Murray's Cheese (wholesale),2,case,110.2,222.14
6015,2026-02-17,olive_oil_pantry,Liuzzi Italian Imports,1,case,102.08,103.69
6016,2026-02-17,wine_inventory,Sherry-Lehmann Wine,2,case,208.8,444.82
6017,2026-02-17,beer_spirits,Republic National Dist.,2,case,162.4,305.38
6018,2026-02-17,bread_pastry,Fresca Bakehouse LI,72,unit,2.55,175.48
6019,2026-02-17,paper_supplies,Restaurant Depot,1,case,63.8,64.54
6020,2026-02-20,fresh_produce,Island Fresh Farms,3,case,78.88,232.04
6021,2026-02-20,meat_poultry,Tri-State Meats Co.,36,lb,9.86,359.28
6022,2026-02-20,seafood,North Fork Seafood,19,lb,16.24,325.07
6023,2026-02-20,bread_pastry,Fresca Bakehouse LI,77,unit,2.55,200.31
6024,2026-02-24,fresh_produce,Island Fresh Farms,3,case,78.88,245.06
